get-mini-employees,multi-connection,1000
python
0,133.837
1,115.107
2,188.749
3,204.507
4,214.224
5,175.03
6,214.725
7,298.898
8,236.024
9,315.397
10,315.282
11,321.157
12,328.699
13,388.453
14,294.039
15,365.616
16,390.317
17,379.014
18,347.769
19,444.438
20,465.641
21,394.184
22,468.772
23,337.716
24,357.129
25,526.51
26,446.799
27,515.379
28,429.542
29,560.159
30,471.09
31,552.954
32,439.224
33,497.341
34,396.2
35,645.884
36,454.036
37,552.413
38,298.315
39,571.168
40,462.392
41,395.771
42,619.182
43,604.041
44,472.218
45,315.076
46,447.357
47,322.984
48,418.596
49,465.349
50,333.075
51,442.897
52,289.363
53,428.2
54,388.122
55,459.704
56,414.895
57,365.095
58,413.7
59,284.883
60,263.726
61,420.522
62,441.314
63,428.727
64,431.981
65,486.961
66,435.693
67,382.602
68,318.922
69,405.592
70,389.332
71,424.321
72,452.806
73,316.738
74,410.181
75,387.018
76,504.402
77,405.886
78,410.13
79,442.94
80,328.852
81,440.991
82,367.958
83,301.208
84,262.668
85,365.655
86,321.466
87,381.114
88,362.865
89,336.278
90,299.769
91,266.419
92,274.417
93,260.258
94,348.479
95,329.397
96,268.821
97,361.494
98,326.13
99,340.83
100,340.249
101,384.633
102,341.412
103,357.218
104,380.053
105,274.779
106,435.009
107,314.513
108,389.172
109,407.92
110,396.18
111,344.702
112,366.867
113,271.966
114,339.076
115,528.543
116,393.908
117,348.76
118,429.338
119,317.066
120,319.638
121,481.729
122,324.329
123,478.767
124,454.502
125,356.223
126,247.8
127,367.128
128,471.906
129,369.984
130,334.157
131,306.872
132,476.331
133,364.85
134,339.219
135,314.745
136,541.837
137,411.036
138,348.434
139,323.67
140,333.704
141,381.259
142,399.941
143,339.986
144,268.209
145,193.727
146,455.666
147,425.381
148,464.545
149,415.905
150,354.839
151,279.176
152,506.083
153,369.536
154,588.763
155,395.054
156,355.921
157,472.052
158,399.321
159,411.349
160,331.775
161,312.985
162,451.26
163,251.567
164,352.477
165,373.786
166,473.073
167,395.831
168,372.22
169,443.775
170,517.575
171,520.921
172,400.732
173,213.492
174,444.335
175,347.066
176,331.846
177,412.064
178,356.515
179,365.242
180,425.092
181,356.402
182,359.438
183,492.223
184,564.731
185,355.95
186,411.433
187,360.671
188,452.392
189,414.907
190,374.828
191,365.508
192,288.337
193,353.856
194,404.202
195,389.961
196,416.554
197,417.277
198,399.904
199,495.507
200,283.252
201,264.411
202,341.029
203,267.164
204,284.635
205,320.64
206,369.075
207,470.411
208,290.374
209,172.83
210,393.595
211,368.879
212,356.343
213,306.679
214,296.948
215,223.457
216,330.622
217,444.546
218,423.147
219,393.198
220,373.012
221,357.582
222,239.887
223,378.648
224,214.751
225,413.87
226,340.635
227,277.195
228,289.414
229,454.072
230,339.741
231,522.288
232,300.065
233,323.109
234,285.039
235,312.02
236,429.225
237,291.17
238,365.237
239,311.022
240,300.632
241,323.915
242,319.505
243,525.712
244,245.646
245,400.804
246,314.161
247,320.368
248,289.482
249,249.349
250,382.806
251,329.153
252,362.012
253,399.666
254,464.258
255,325.941
256,321.163
257,364.978
258,278.165
259,263.498
260,230.606
261,298.434
262,308.49
263,275.087
264,410.42
265,226.312
266,323.952
267,293.473
268,332.326
269,390.824
270,370.758
271,357.845
272,391.865
273,388.641
274,317.32
275,407.94
276,284.034
277,373.655
278,451.825
279,312.799
280,409.974
281,364.201
282,348.187
283,431.697
284,311.272
285,404.065
286,477.116
287,339.797
288,444.533
289,435.534
290,344.4
291,372.636
292,450.518
293,510.481
294,345.189
295,229.164
296,402.154
297,535.73
298,441.938
299,424.555
300,501.022
301,336.128
302,275.827
303,403.167
304,442.804
305,346.237
306,434.078
307,301.669
308,419.226
309,259.35
310,413.94
311,444.528
312,332.113
313,401.874
314,286.426
315,350.273
316,322.557
317,402.997
318,384.557
319,379.263
320,428.079
321,342.409
322,456.277
323,409.744
324,326.885
325,341.529
326,222.852
327,340.018
328,365.928
329,306.088
330,362.661
331,362.725
332,284.101
333,358.935
334,297.094
335,279.421
336,428.269
337,410.891
338,314.148
339,480.042
340,367.805
341,323.29
342,321.601
343,495.558
344,378.6
345,429.156
346,322.822
347,225.906
348,336.501
349,463.575
350,246.046
351,382.789
352,342.161
353,439.822
354,254.664
355,412.835
356,272.462
357,483.872
358,539.758
359,451.997
360,326.716
361,384.221
362,366.153
363,450.798
364,407.228
365,405.362
366,381.896
367,381.294
368,234.649
369,328.251
370,417.074
371,359.893
372,337.699
373,312.2
374,326.691
375,373.463
376,489.902
377,351.354
378,395.205
379,254.727
380,433.092
381,565.428
382,378.139
383,366.386
384,420.201
385,435.044
386,342.726
387,448.083
388,441.476
389,357.683
390,369.582
391,513.824
392,419.814
393,510.09
394,478.066
395,594.689
396,425.164
397,403.043
398,379.164
399,514.356
400,438.913
401,505.096
402,215.718
403,395.193
404,536.126
405,410.668
406,359.277
407,195.219
408,335.653
409,208.828
410,422.117
411,274.995
412,293.365
413,284.357
414,278.725
415,307.481
416,293.367
417,385.709
418,238.545
419,181.819
420,330.173
421,383.076
422,180.761
423,342.911
424,276.267
425,421.725
426,436.857
427,347.601
428,396.083
429,320.249
430,274.579
431,447.398
432,284.806
433,334.737
434,305.543
435,451.246
436,299.532
437,408.526
438,406.709
439,396.734
440,342.516
441,306.92
442,291.209
443,397.493
444,250.167
445,370.129
446,341.384
447,355.271
448,286.294
449,257.483
450,398.012
451,396.097
452,405.063
453,347.752
454,332.063
455,334.666
456,342.467
457,374.378
458,411.526
459,375.349
460,431.777
461,440.495
462,362.631
463,431.72
464,397.712
465,370.149
466,366.008
467,344.216
468,490.914
469,325.264
470,569.118
471,535.324
472,330.865
473,471.871
474,368.24
475,448.335
476,461.078
477,273.004
478,363.916
479,301.148
480,288.956
481,360.355
482,328.48
483,511.321
484,387.956
485,467.566
486,469.38
487,410.287
488,440.049
489,434.593
490,453.594
491,501.399
492,334.79
493,403.771
494,430.192
495,369.223
496,351.418
497,336.053
498,414.464
499,397.435
500,407.948
501,335.662
502,296.275
503,400.581
504,339.028
505,411.011
506,341.87
507,245.557
508,324.698
509,521.295
510,385.41
511,459.351
512,363.239
513,423.84
514,401.55
515,357.012
516,418.474
517,196.011
518,362.06
519,205.057
520,259.401
521,227.886
522,367.17
523,270.998
524,218.826
525,299.116
526,309.299
527,268.667
528,550.847
529,253.238
530,259.339
531,372.161
532,394.029
533,362.117
534,339.217
535,358.071
536,377.923
537,359.112
538,362.056
539,399.608
540,322.303
541,240.954
542,352.325
543,320.871
544,391.359
545,306.099
546,268.855
547,268.588
548,315.177
549,350.747
550,383.779
551,428.047
552,377.37
553,385.116
554,378.657
555,357.296
556,340.731
557,333.586
558,332.369
559,324.881
560,331.678
561,383.161
562,243.746
563,232.895
564,208.552
565,380.643
566,408.764
567,274.873
568,400.31
569,283.032
570,294.34
571,307.471
572,365.399
573,206.903
574,355.633
575,144.121
576,361.069
577,363.89
578,330.462
579,252.52
580,366.314
581,446.301
582,375.938
583,285.927
584,368.861
585,209.626
586,398.03
587,283.785
588,354.741
589,379.836
590,221.246
591,305.317
592,412.595
593,405.077
594,383.853
595,371.136
596,318.934
597,457.424
598,354.378
599,355.922
600,358.408
601,347.367
602,311.807
603,306.158
604,344.503
605,376.303
606,356.669
607,373.648
608,439.948
609,390.871
610,397.246
611,381.56
612,386.212
613,403.772
614,393.921
615,443.172
616,334.905
617,346.418
618,322.473
619,497.454
620,383.889
621,412.204
622,438.671
623,434.69
624,441.156
625,405.014
626,514.175
627,474.018
628,348.816
629,403.852
630,375.396
631,347.753
632,437.492
633,514.945
634,410.006
635,531.36
636,609.568
637,564.873
638,384.385
639,551.457
640,268.734
641,395.396
642,342.07
643,495.255
644,429.374
645,414.759
646,363.142
647,337.816
648,489.038
649,357.005
650,414.993
651,414.875
652,380.86
653,529.34
654,306.392
655,389.394
656,306.522
657,379.821
658,213.075
659,382.221
660,266.847
661,346.609
662,350.92
663,445.071
664,319.549
665,285.967
666,323.535
667,397.697
668,319.803
669,414.739
670,431.657
671,339.351
672,407.645
673,373.421
674,394.343
675,332.129
676,432.121
677,326.955
678,396.541
679,499.085
680,528.687
681,390.135
682,506.336
683,219.673
684,521.246
685,330.87
686,508.675
687,355.793
688,265.405
689,293.217
690,632.095
691,396.327
692,415.15
693,354.506
694,372.665
695,324.93
696,292.233
697,412.492
698,277.687
699,422.712
700,175.24
701,409.858
702,325.953
703,411.348
704,343.095
705,380.123
706,315.976
707,259.646
708,342.518
709,421.923
710,533.983
711,320.456
712,372.581
713,290.455
714,239.954
715,304.078
716,423.102
717,319.022
718,503.736
719,240.221
720,326.287
721,506.949
722,362.17
723,459.307
724,365.939
725,411.741
726,358.797
727,394.852
728,438.979
729,359.487
730,423.682
731,442.566
732,382.941
733,426.879
734,413.716
735,425.501
736,313.171
737,463.1
738,371.54
739,455.496
740,512.414
741,354.122
742,423.929
743,373.936
744,384.28
745,270.692
746,324.329
747,211.832
748,475.252
749,455.543
750,356.641
751,462.736
752,397.585
753,513.787
754,537.334
755,323.603
756,315.844
757,393.943
758,439.599
759,299.884
760,337.335
761,503.373
762,338.172
763,386.336
764,467.296
765,419.534
766,362.113
767,426.018
768,407.31
769,385.099
770,462.266
771,422.262
772,399.971
773,471.988
774,282.17
775,314.801
776,507.983
777,448.243
778,346.483
779,422.287
780,338.614
781,383.777
782,268.296
783,217.762
784,428.783
785,288.181
786,488.47
787,318.209
788,277.352
789,462.367
790,353.112
791,353.9
792,251.124
793,325.729
794,398.037
795,378.27
796,382.183
797,418.862
798,459.759
799,468.736
800,319.198
801,359.567
802,403.688
803,424.128
804,375.956
805,523.271
806,285.822
807,328.449
808,310.143
809,432.519
810,397.547
811,360.403
812,228.028
813,366.122
814,133.076
815,317.429
816,219.698
817,342.729
818,201.279
819,320.231
820,233.976
821,340.465
822,270.669
823,246.585
824,297.299
825,261.282
826,344.092
827,331.073
828,282.868
829,292.119
830,325.124
831,234.892
832,457.379
833,270.993
834,338.171
835,322.055
836,379.307
837,233.964
838,288.532
839,389.893
840,294.869
841,333.071
842,347.833
843,274.009
844,348.796
845,409.252
846,424.727
847,374.349
848,372.96
849,366.785
850,362.356
851,454.061
852,223.123
853,262.387
854,314.301
855,291.55
856,430.213
857,309.94
858,465.765
859,278.979
860,289.967
861,487.037
862,353.771
863,405.213
864,416.644
865,419.237
866,249.283
867,366.206
868,454.675
869,357.586
870,349.562
871,434.128
872,432.233
873,381.233
874,219.943
875,409.503
876,362.748
877,411.629
878,312.775
879,261.591
880,318.845
881,400.52
882,327.955
883,321.462
884,327.002
885,305.935
886,388.547
887,298.151
888,433.698
889,348.186
890,420.476
891,248.034
892,360.771
893,297.58
894,386.605
895,495.68
896,410.941
897,414.299
898,383.956
899,454.433
900,403.573
901,298.799
902,449.695
903,392.457
904,382.255
905,303.912
906,274.083
907,478.108
908,415.656
909,522.236
910,428.17
911,314.971
912,398.193
913,302.85
914,566.724
915,214.438
916,325.851
917,405.071
918,385.608
919,528.882
920,330.877
921,427.865
922,267.231
923,332.519
924,376.503
925,410.848
926,270.805
927,395.425
928,310.074
929,429.355
930,246.018
931,407.939
932,290.519
933,276.993
934,277.808
935,441.493
936,282.18
937,320.346
938,278.097
939,259.434
940,322.535
941,297.463
942,275.928
943,252.407
944,312.467
945,283.784
946,361.175
947,384.713
948,425.415
949,349.861
950,369.595
951,305.861
952,422.301
953,406.526
954,382.235
955,436.162
956,445.827
957,413.297
958,418.567
959,478.755
960,464.774
961,390.158
962,418.115
963,365.82
964,507.405
965,450.918
966,419.266
967,427.251
968,342.083
969,354.097
970,445.795
971,307.374
972,379.562
973,420.758
974,279.023
975,261.251
976,421.105
977,290.777
978,296.849
979,297.449
980,292.414
981,254.185
982,251.461
983,340.124
984,164.154
985,234.849
986,384.655
987,204.456
988,312.372
989,328.574
990,277.04
991,258.987
992,246.804
993,339.318
994,203.512
995,248.434
996,194.787
997,310.697
998,218.261
999,337.81
average_time,366.964
min,115.107
max,645.884
stdev,80.7723878222295
fail_percentage,0.0

node
0,273.295
1,490.988
2,546.912
3,564.358
4,607.631
5,633.613
6,678.448
7,673.846
8,719.225
9,797.301
10,815.395
11,1025.489
12,1012.554
13,1009.551
14,940.218
15,1009.895
16,1139.837
17,1308.021
18,1388.442
19,1120.877
20,1033.411
21,1421.581
22,1531.307
23,1365.375
24,1423.519
25,1508.93
26,1258.53
27,1347.79
28,1618.295
29,1763.956
30,2003.176
31,2100.94
32,1760.189
33,2006.959
34,1857.93
35,2127.415
36,2010.033
37,1559.721
38,2105.405
39,1831.908
40,1558.212
41,2305.472
42,1594.291
43,1899.416
44,2024.38
45,1914.787
46,2403.098
47,2315.464
48,2279.768
49,1680.8
50,2324.823
51,2406.869
52,2536.255
53,2258.349
54,1674.16
55,2528.552
56,2560.319
57,2139.733
58,2092.753
59,2555.811
60,2335.539
61,2549.963
62,2692.212
63,2342.145
64,2482.306
65,1926.387
66,2719.371
67,1700.984
68,1927.526
69,2633.705
70,2692.974
71,2579.62
72,2106.255
73,2663.985
74,2947.419
75,1835.888
76,2834.443
77,2247.716
78,2093.604
79,2183.362
80,2156.87
81,1985.289
82,3008.983
83,2994.445
84,3062.083
85,2740.805
86,2826.238
87,3163.159
88,1809.29
89,3088.658
90,2991.425
91,1716.678
92,1935.023
93,2384.58
94,3280.441
95,2421.752
96,2973.729
97,2541.561
98,2549.923
99,2990.562
100,3477.878
101,2149.218
102,3195.821
103,3027.577
104,2584.753
105,3479.558
106,2325.387
107,3265.543
108,1982.685
109,3564.458
110,2475.469
111,2320.348
112,3190.969
113,1895.175
114,2784.334
115,2037.531
116,2972.821
117,2946.777
118,2565.277
119,2263.479
120,2990.84
121,3052.849
122,2413.56
123,2938.07
124,2967.143
125,2060.158
126,3275.559
127,1896.434
128,2585.847
129,2244.11
130,2454.129
131,3606.64
132,3667.949
133,3593.946
134,3689.731
135,3695.542
136,2648.826
137,3771.497
138,3635.452
139,3724.506
140,1647.033
141,2519.139
142,3777.353
143,1983.308
144,2715.035
145,2223.514
146,3800.03
147,3402.544
148,1818.466
149,1947.87
150,2523.464
151,3470.277
152,2617.361
153,2372.233
154,1745.976
155,2225.344
156,2318.878
157,2152.472
158,1626.777
159,1789.481
160,3246.761
161,2344.161
162,2140.81
163,1772.201
164,1782.783
165,976.788
166,1379.711
167,1235.028
168,1441.17
169,1818.652
170,1580.572
171,1387.951
172,1300.166
173,1836.754
174,1111.522
175,1760.634
176,662.767
177,758.567
178,1552.894
179,986.684
180,895.92
